time,currency,selling,buying,eff_buying,eff_selling
01-09-20_16:36,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:36,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:37,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:37,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:38,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:39,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:39,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:40,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:40,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:41,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:42,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:42,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:43,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:43,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:44,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:45,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:45,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:46,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:46,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:47,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:48,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:48,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:49,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:50,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:50,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:51,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:51,USD,7.3145,7.388,7.3035,7.4102
01-09-20_16:52,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:52,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:53,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:54,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:54,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:55,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:55,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:56,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:57,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:57,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:58,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:58,USD,7.3192,7.3928,7.3082,7.415
01-09-20_16:59,USD,7.3192,7.3928,7.3082,7.415
01-09-20_17:00,USD,7.3192,7.3928,7.3082,7.415
01-09-20_17:00,USD,7.3192,7.3928,7.3082,7.415
01-09-20_17:01,USD,7.3192,7.3928,7.3082,7.415
01-09-20_17:01,USD,7.3192,7.3928,7.3082,7.415
01-09-20_17:02,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:03,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:03,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:04,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:05,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:05,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:06,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:06,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:07,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:07,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:08,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:09,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:09,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:10,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:11,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:11,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:12,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:12,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:13,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:14,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:14,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:15,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:15,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:16,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:17,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:17,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:18,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:19,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:19,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:20,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:20,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:21,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:22,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:22,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:23,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:23,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:24,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:25,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:25,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:26,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:26,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:27,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:28,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:28,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:29,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:29,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:30,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:31,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:31,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:32,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:32,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:33,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:34,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:34,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:35,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:36,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:36,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:37,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:37,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:38,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:39,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:39,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:40,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:40,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:41,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:42,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:42,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:43,USD,7.319,7.3925,7.308,7.4147
01-09-20_17:43,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:44,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:45,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:45,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:46,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:46,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:47,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:48,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:48,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:49,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:50,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:50,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:51,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:51,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:52,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:53,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:53,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:54,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:55,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:55,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:56,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:56,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:57,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:58,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:58,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:59,USD,7.32,7.3935,7.309,7.4157
01-09-20_17:59,USD,7.32,7.3935,7.309,7.4157
02-09-20_09:00,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:00,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:01,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:01,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:02,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:02,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:03,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:03,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:04,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:04,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:05,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:05,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:06,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:06,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:07,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:07,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:08,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:08,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:09,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:09,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:10,USD,7.3302,7.4038,7.3192,7.426
02-09-20_09:10,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:11,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:11,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:12,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:12,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:13,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:13,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:14,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:14,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:15,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:15,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:16,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:16,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:17,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:17,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:18,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:18,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:19,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:19,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:20,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:20,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:21,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:21,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:22,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:22,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:23,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:23,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:24,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:24,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:25,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:25,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:26,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:26,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:27,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:27,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:28,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:28,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:29,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:29,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:30,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:30,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:31,USD,7.3332,7.4069,7.3222,7.4291
02-09-20_09:31,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:32,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:32,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:33,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:33,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:34,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:34,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:35,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:35,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:36,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:36,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:37,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:37,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:38,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:38,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:39,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:39,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:40,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:40,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:41,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_09:41,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:42,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:42,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:43,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:43,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:44,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:44,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:45,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:45,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:46,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:46,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:47,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:47,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:48,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:48,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:49,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:49,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:50,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:50,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:51,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:51,USD,7.3361,7.4099,7.3251,7.4321
02-09-20_09:52,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:52,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:53,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:53,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:54,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:54,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:55,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:55,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:56,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:56,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:57,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:57,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:58,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:58,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:59,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_09:59,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:00,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:00,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:01,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:01,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:02,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:02,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:03,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:03,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:04,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:04,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:05,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:05,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:06,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:06,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:07,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:07,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:08,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:08,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:09,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:09,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:10,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:10,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:11,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:11,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:12,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:12,USD,7.3364,7.4101,7.3254,7.4323
02-09-20_10:13,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:13,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:14,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:14,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:15,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:15,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:16,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:16,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:17,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:17,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:18,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:18,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:19,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:19,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:20,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:20,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:21,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:21,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:22,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:22,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:23,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:23,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:24,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:24,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:25,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:25,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:26,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:26,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:27,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:27,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:28,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:28,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:29,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:29,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:30,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:30,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:31,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:31,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:32,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:32,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:33,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:33,USD,7.3374,7.4111,7.3264,7.4333
02-09-20_10:34,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:34,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:35,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:35,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:36,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:36,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:37,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:37,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:38,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:38,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:39,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:39,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:40,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:40,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:41,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:41,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:42,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:42,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:43,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:43,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:44,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:44,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:45,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:45,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:46,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:46,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:47,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:47,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:48,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:48,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:49,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:49,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:50,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:50,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:51,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:51,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:52,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:52,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:53,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:53,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:54,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:54,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:55,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:55,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:56,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:56,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:57,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:57,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:58,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:58,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:59,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_10:59,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:00,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:00,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:01,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:01,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:02,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:02,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:03,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:03,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:04,USD,7.3366,7.4104,7.3256,7.4326
02-09-20_11:04,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:05,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:05,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:06,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:06,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:07,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:07,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:08,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:08,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:09,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:09,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:10,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:10,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:11,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:11,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:12,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:12,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:13,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:13,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:14,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:14,USD,7.3371,7.4109,7.3261,7.4331
02-09-20_11:15,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:15,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:16,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:16,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:17,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:17,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:18,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:18,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:19,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:19,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:20,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:20,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:21,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:21,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:22,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:22,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:23,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:23,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:24,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:24,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:25,USD,7.3376,7.4114,7.3266,7.4336
02-09-20_11:25,USD,7.3371,7.4109,7.3261,7.4331
