time,currency,selling,buying
31-08-20_14:13,USD,7.3164,7.3824
31-08-20_14:14,USD,7.3159,7.3819
31-08-20_14:14,USD,7.3159,7.3819
31-08-20_14:15,USD,7.3161,7.3821
31-08-20_14:16,USD,7.3177,7.3837
31-08-20_14:16,USD,7.3177,7.3837
31-08-20_14:17,USD,7.3172,7.3832
31-08-20_14:17,USD,7.3172,7.3832
31-08-20_14:18,USD,7.3177,7.3837
31-08-20_14:18,USD,7.3177,7.3837
31-08-20_14:19,USD,7.3168,7.3828
31-08-20_14:19,USD,7.3168,7.3828
31-08-20_14:20,USD,7.3172,7.3832
31-08-20_14:20,USD,7.3172,7.3832
31-08-20_14:21,USD,7.317,7.383
31-08-20_14:21,USD,7.317,7.383
31-08-20_14:22,USD,7.3173,7.3833
31-08-20_14:22,USD,7.3173,7.3833
31-08-20_14:23,USD,7.3178,7.3838
31-08-20_14:23,USD,7.3178,7.3838
31-08-20_14:24,USD,7.318,7.384
31-08-20_14:24,USD,7.318,7.384
31-08-20_14:25,USD,7.318,7.384
31-08-20_14:25,USD,7.318,7.384
31-08-20_14:26,USD,7.3183,7.3843
31-08-20_14:26,USD,7.3183,7.3843
31-08-20_14:27,USD,7.3167,7.3827
31-08-20_14:27,USD,7.3167,7.3827
31-08-20_14:28,USD,7.3176,7.3836
31-08-20_14:28,USD,7.3176,7.3836
31-08-20_14:29,USD,7.3167,7.3827
31-08-20_14:29,USD,7.3167,7.3827
31-08-20_14:30,USD,7.3177,7.3837
31-08-20_14:30,USD,7.3177,7.3837
31-08-20_14:31,USD,7.3165,7.3825
31-08-20_14:31,USD,7.3165,7.3825
31-08-20_14:32,USD,7.3163,7.3823
31-08-20_14:32,USD,7.3163,7.3823
31-08-20_14:33,USD,7.3178,7.3838
31-08-20_14:34,USD,7.3178,7.3838
31-08-20_14:34,USD,7.3178,7.3838
31-08-20_14:35,USD,7.3178,7.3838
31-08-20_14:35,USD,7.3179,7.3839
31-08-20_14:36,USD,7.3179,7.3839
31-08-20_14:36,USD,7.3178,7.3838
31-08-20_14:37,USD,7.3178,7.3838
31-08-20_14:37,USD,7.3183,7.3843
31-08-20_14:38,USD,7.3181,7.3841
31-08-20_14:38,USD,7.3181,7.3841
31-08-20_14:39,USD,7.3174,7.3834
31-08-20_14:39,USD,7.3174,7.3834
31-08-20_14:40,USD,7.3152,7.3812
31-08-20_14:40,USD,7.3152,7.3812
31-08-20_14:41,USD,7.3152,7.3812
31-08-20_14:41,USD,7.3152,7.3812
31-08-20_14:42,USD,7.3172,7.3832
31-08-20_14:42,USD,7.3172,7.3832
31-08-20_14:43,USD,7.3143,7.3803
31-08-20_14:43,USD,7.3143,7.3803
31-08-20_14:44,USD,7.3145,7.3805
31-08-20_14:44,USD,7.3145,7.3805
31-08-20_14:45,USD,7.3155,7.3815
31-08-20_14:45,USD,7.3155,7.3815
31-08-20_14:46,USD,7.3155,7.3815
31-08-20_14:46,USD,7.3155,7.3815
31-08-20_14:47,USD,7.3155,7.3815
31-08-20_14:47,USD,7.3155,7.3815
31-08-20_14:48,USD,7.3146,7.3806
31-08-20_14:48,USD,7.3146,7.3806
31-08-20_14:49,USD,7.3146,7.3806
31-08-20_14:49,USD,7.3146,7.3806
31-08-20_14:50,USD,7.3146,7.3806
31-08-20_14:51,USD,7.3146,7.3806
31-08-20_14:51,USD,7.3166,7.3826
31-08-20_14:52,USD,7.3166,7.3826
31-08-20_14:52,USD,7.3164,7.3824
31-08-20_14:53,USD,7.3164,7.3824
31-08-20_14:53,USD,7.3164,7.3824
31-08-20_14:54,USD,7.3164,7.3824
31-08-20_14:54,USD,7.3163,7.3823
31-08-20_14:55,USD,7.3163,7.3823
31-08-20_14:55,USD,7.316,7.382
31-08-20_14:56,USD,7.316,7.382
31-08-20_14:56,USD,7.3156,7.3816
31-08-20_14:57,USD,7.3156,7.3816
31-08-20_14:57,USD,7.3148,7.3808
31-08-20_14:58,USD,7.3148,7.3808
31-08-20_14:58,USD,7.3147,7.3807
31-08-20_14:59,USD,7.3147,7.3807
31-08-20_14:59,USD,7.3147,7.3807
31-08-20_15:00,USD,7.3146,7.3806
31-08-20_15:00,USD,7.3146,7.3806
31-08-20_15:01,USD,7.3134,7.3794
31-08-20_15:01,USD,7.3134,7.3794
31-08-20_15:02,USD,7.3145,7.3805
31-08-20_15:02,USD,7.3145,7.3805
31-08-20_15:03,USD,7.314,7.38
31-08-20_15:03,USD,7.314,7.38
31-08-20_15:04,USD,7.3144,7.3804
31-08-20_15:04,USD,7.3144,7.3804
31-08-20_15:05,USD,7.3149,7.3809
31-08-20_15:05,USD,7.3149,7.3809
31-08-20_15:06,USD,7.3143,7.3803
31-08-20_15:06,USD,7.3143,7.3803
31-08-20_15:07,USD,7.314,7.38
31-08-20_15:07,USD,7.314,7.38
31-08-20_15:08,USD,7.315,7.381
31-08-20_15:09,USD,7.315,7.381
31-08-20_15:09,USD,7.3165,7.3825
31-08-20_15:10,USD,7.3165,7.3825
31-08-20_15:10,USD,7.3166,7.3826
31-08-20_15:11,USD,7.3166,7.3826
31-08-20_15:11,USD,7.3158,7.3818
31-08-20_15:12,USD,7.3158,7.3818
31-08-20_15:12,USD,7.3162,7.3822
31-08-20_15:13,USD,7.3162,7.3822
31-08-20_15:13,USD,7.3158,7.3818
31-08-20_15:14,USD,7.3158,7.3818
31-08-20_15:14,USD,7.3145,7.3805
31-08-20_15:15,USD,7.3145,7.3805
31-08-20_15:15,USD,7.3155,7.3815
31-08-20_15:16,USD,7.3155,7.3815
31-08-20_15:16,USD,7.3182,7.3842
31-08-20_15:17,USD,7.3182,7.3842
31-08-20_15:17,USD,7.3176,7.3836
31-08-20_15:18,USD,7.3176,7.3836
31-08-20_15:18,USD,7.3176,7.3836
31-08-20_15:19,USD,7.3176,7.3836
31-08-20_15:19,USD,7.3174,7.3834
31-08-20_15:20,USD,7.3175,7.3835
31-08-20_15:20,USD,7.3175,7.3835
31-08-20_15:21,USD,7.3175,7.3835
31-08-20_15:21,USD,7.3175,7.3835
31-08-20_15:22,USD,7.3155,7.3815
31-08-20_15:22,USD,7.3155,7.3815
31-08-20_15:23,USD,7.3176,7.3836
31-08-20_15:23,USD,7.3176,7.3836
31-08-20_15:24,USD,7.3171,7.3831
31-08-20_15:24,USD,7.3171,7.3831
31-08-20_15:25,USD,7.3172,7.3832
31-08-20_15:26,USD,7.3172,7.3832
31-08-20_15:26,USD,7.316,7.382
31-08-20_15:27,USD,7.316,7.382
31-08-20_15:27,USD,7.3169,7.3829
31-08-20_15:28,USD,7.3169,7.3829
31-08-20_15:28,USD,7.3172,7.3832
31-08-20_15:29,USD,7.3172,7.3832
31-08-20_15:29,USD,7.317,7.383
31-08-20_15:30,USD,7.317,7.383
31-08-20_15:30,USD,7.3165,7.3825
31-08-20_15:31,USD,7.3165,7.3825
31-08-20_15:31,USD,7.3164,7.3824
31-08-20_15:32,USD,7.3164,7.3824
31-08-20_15:32,USD,7.3159,7.3819
31-08-20_15:33,USD,7.3159,7.3819
31-08-20_15:33,USD,7.3163,7.3823
31-08-20_15:34,USD,7.3163,7.3823
31-08-20_15:34,USD,7.3166,7.3826
31-08-20_15:35,USD,7.3166,7.3826
31-08-20_15:35,USD,7.3171,7.3831
31-08-20_15:36,USD,7.3171,7.3831
31-08-20_15:36,USD,7.3168,7.3828
31-08-20_15:37,USD,7.3168,7.3828
31-08-20_15:37,USD,7.3167,7.3827
31-08-20_15:38,USD,7.3167,7.3827
31-08-20_15:38,USD,7.3167,7.3827
31-08-20_15:39,USD,7.3166,7.3826
31-08-20_15:39,USD,7.3166,7.3826
31-08-20_15:40,USD,7.3166,7.3826
31-08-20_15:40,USD,7.3166,7.3826
31-08-20_15:41,USD,7.3163,7.3823
31-08-20_15:41,USD,7.3163,7.3823
31-08-20_15:42,USD,7.3164,7.3824
31-08-20_15:43,USD,7.3164,7.3824
31-08-20_15:43,USD,7.3166,7.3826
31-08-20_15:44,USD,7.3166,7.3826
31-08-20_15:44,USD,7.3167,7.3827
31-08-20_15:45,USD,7.3167,7.3827
31-08-20_15:45,USD,7.3166,7.3826
31-08-20_15:46,USD,7.3166,7.3826
31-08-20_15:46,USD,7.3166,7.3826
31-08-20_15:47,USD,7.3166,7.3826
31-08-20_15:47,USD,7.3166,7.3826
31-08-20_15:48,USD,7.3166,7.3826
31-08-20_15:48,USD,7.3168,7.3828
31-08-20_15:49,USD,7.3168,7.3828
31-08-20_15:49,USD,7.3167,7.3827
31-08-20_15:50,USD,7.3167,7.3827
31-08-20_15:50,USD,7.3167,7.3827
31-08-20_15:51,USD,7.3167,7.3827
31-08-20_15:51,USD,7.3167,7.3827
31-08-20_15:52,USD,7.3167,7.3827
31-08-20_15:52,USD,7.3167,7.3827
31-08-20_15:53,USD,7.3167,7.3827
31-08-20_15:53,USD,7.3167,7.3827
31-08-20_15:54,USD,7.3167,7.3827
31-08-20_15:54,USD,7.3167,7.3827
31-08-20_15:55,USD,7.3167,7.3827
31-08-20_15:55,USD,7.3167,7.3827
31-08-20_15:56,USD,7.3168,7.3828
31-08-20_15:56,USD,7.3168,7.3828
31-08-20_15:57,USD,7.3168,7.3828
31-08-20_15:57,USD,7.3168,7.3828
31-08-20_15:58,USD,7.3172,7.3832
31-08-20_15:58,USD,7.3172,7.3832
31-08-20_15:59,USD,7.3163,7.3823
31-08-20_16:00,USD,7.3163,7.3823
31-08-20_16:00,USD,7.3164,7.3824
31-08-20_16:01,USD,7.3164,7.3824
31-08-20_16:01,USD,7.3166,7.3826
31-08-20_16:02,USD,7.3166,7.3826
31-08-20_16:02,USD,7.3166,7.3826
31-08-20_16:03,USD,7.3166,7.3826
31-08-20_16:03,USD,7.3164,7.3824
31-08-20_16:04,USD,7.3164,7.3824
31-08-20_16:04,USD,7.3164,7.3824
31-08-20_16:05,USD,7.3164,7.3824
31-08-20_16:05,USD,7.3161,7.3821
31-08-20_16:06,USD,7.3161,7.3821
31-08-20_16:06,USD,7.3167,7.3827
31-08-20_16:07,USD,7.3167,7.3827
31-08-20_16:07,USD,7.3169,7.3829
31-08-20_16:08,USD,7.3169,7.3829
31-08-20_16:08,USD,7.3168,7.3828
31-08-20_16:09,USD,7.3168,7.3828
31-08-20_16:09,USD,7.3167,7.3827
31-08-20_16:10,USD,7.3167,7.3827
31-08-20_16:10,USD,7.3168,7.3828
31-08-20_16:11,USD,7.3168,7.3828
31-08-20_16:11,USD,7.317,7.383
31-08-20_16:12,USD,7.317,7.383
31-08-20_16:12,USD,7.3162,7.3822
31-08-20_16:13,USD,7.3162,7.3822
31-08-20_16:13,USD,7.316,7.382
31-08-20_16:14,USD,7.316,7.382
31-08-20_16:14,USD,7.316,7.382
31-08-20_16:15,USD,7.3166,7.3826
31-08-20_16:15,USD,7.3166,7.3826
31-08-20_16:16,USD,7.3166,7.3826
31-08-20_16:17,USD,7.3162,7.3822
31-08-20_16:17,USD,7.3162,7.3822
31-08-20_16:18,USD,7.3161,7.3821
31-08-20_16:18,USD,7.3151,7.3811
31-08-20_16:19,USD,7.3151,7.3811
31-08-20_16:19,USD,7.3149,7.3809
31-08-20_16:20,USD,7.3149,7.3809
31-08-20_16:20,USD,7.3151,7.3811
31-08-20_16:21,USD,7.3151,7.3811
31-08-20_16:21,USD,7.3143,7.3803
31-08-20_16:22,USD,7.3143,7.3803
31-08-20_16:22,USD,7.3135,7.3795
31-08-20_16:23,USD,7.3135,7.3795
31-08-20_16:23,USD,7.3123,7.3783
31-08-20_16:24,USD,7.3123,7.3783
31-08-20_16:24,USD,7.3079,7.3739
31-08-20_16:25,USD,7.3079,7.3739
31-08-20_16:25,USD,7.3085,7.3745
31-08-20_16:26,USD,7.3085,7.3745
31-08-20_16:26,USD,7.3117,7.3777
31-08-20_16:27,USD,7.3117,7.3777
31-08-20_16:27,USD,7.3059,7.3719
31-08-20_16:28,USD,7.3059,7.3719
31-08-20_16:28,USD,7.3096,7.3756
31-08-20_16:29,USD,7.3096,7.3756
31-08-20_16:29,USD,7.3088,7.3748
31-08-20_16:30,USD,7.3088,7.3748
31-08-20_16:30,USD,7.3073,7.3733
31-08-20_16:31,USD,7.3073,7.3733
31-08-20_16:31,USD,7.3086,7.3746
31-08-20_16:32,USD,7.3086,7.3746
31-08-20_16:32,USD,7.3076,7.3736
31-08-20_16:33,USD,7.3076,7.3736
31-08-20_16:34,USD,7.3075,7.3735
31-08-20_16:34,USD,7.3075,7.3735
31-08-20_16:35,USD,7.3077,7.3737
31-08-20_16:35,USD,7.3077,7.3737
31-08-20_16:36,USD,7.3065,7.3725
31-08-20_16:36,USD,7.3065,7.3725
31-08-20_16:37,USD,7.3072,7.3732
31-08-20_16:37,USD,7.3072,7.3732
31-08-20_16:38,USD,7.3077,7.3737
31-08-20_16:38,USD,7.3077,7.3737
31-08-20_16:39,USD,7.3081,7.3741
31-08-20_16:39,USD,7.3081,7.3741
31-08-20_16:40,USD,7.3086,7.3746
31-08-20_16:40,USD,7.3086,7.3746
31-08-20_16:41,USD,7.3083,7.3743
31-08-20_16:41,USD,7.3083,7.3743
31-08-20_16:42,USD,7.3106,7.3766
31-08-20_16:42,USD,7.3091,7.3751
31-08-20_16:43,USD,7.3091,7.3751
31-08-20_16:43,USD,7.3122,7.3782
31-08-20_16:44,USD,7.3122,7.3782
31-08-20_16:44,USD,7.3118,7.3778
31-08-20_16:45,USD,7.3118,7.3778
31-08-20_16:45,USD,7.3119,7.3779
31-08-20_16:46,USD,7.3119,7.3779
31-08-20_16:46,USD,7.3129,7.3789
31-08-20_16:47,USD,7.3129,7.3789
31-08-20_16:47,USD,7.3118,7.3778
31-08-20_16:48,USD,7.3118,7.3778
31-08-20_16:48,USD,7.3132,7.3792
31-08-20_16:49,USD,7.3132,7.3792
31-08-20_16:49,USD,7.3148,7.3808
31-08-20_16:50,USD,7.3148,7.3808
31-08-20_16:50,USD,7.3163,7.3823
31-08-20_16:51,USD,7.3163,7.3823
31-08-20_16:52,USD,7.3164,7.3824
31-08-20_16:52,USD,7.3164,7.3824
31-08-20_16:53,USD,7.3149,7.3809
31-08-20_16:53,USD,7.3149,7.3809
31-08-20_16:54,USD,7.3147,7.3807
31-08-20_16:54,USD,7.3147,7.3807
31-08-20_16:55,USD,7.3153,7.3813
31-08-20_16:55,USD,7.3153,7.3813
31-08-20_16:56,USD,7.3149,7.3809
31-08-20_16:56,USD,7.3149,7.3809
31-08-20_16:57,USD,7.3126,7.3786
31-08-20_16:57,USD,7.3126,7.3786
31-08-20_16:58,USD,7.3126,7.3786
31-08-20_16:58,USD,7.3126,7.3786
31-08-20_16:59,USD,7.3126,7.3786
31-08-20_16:59,USD,7.3126,7.3786
31-08-20_17:00,USD,7.3143,7.3803
31-08-20_17:00,USD,7.3143,7.3803
31-08-20_17:01,USD,7.3154,7.3814
31-08-20_17:01,USD,7.3154,7.3814
31-08-20_17:02,USD,7.3164,7.3824
31-08-20_17:02,USD,7.3164,7.3824
31-08-20_17:03,USD,7.3164,7.3824
31-08-20_17:03,USD,7.3164,7.3824
31-08-20_17:04,USD,7.3164,7.3824
31-08-20_17:04,USD,7.3155,7.3815
31-08-20_17:05,USD,7.3155,7.3815
31-08-20_17:05,USD,7.3158,7.3818
31-08-20_17:06,USD,7.3158,7.3818
31-08-20_17:06,USD,7.3158,7.3818
31-08-20_17:07,USD,7.3158,7.3818
31-08-20_17:07,USD,7.316,7.382
31-08-20_17:08,USD,7.316,7.382
31-08-20_17:09,USD,7.316,7.382
31-08-20_17:09,USD,7.316,7.382
31-08-20_17:10,USD,7.3158,7.3818
31-08-20_17:10,USD,7.3158,7.3818
31-08-20_17:11,USD,7.3158,7.3818
31-08-20_17:11,USD,7.3156,7.3816
31-08-20_17:12,USD,7.3156,7.3816
31-08-20_17:12,USD,7.3151,7.3811
31-08-20_17:13,USD,7.3151,7.3811
31-08-20_17:13,USD,7.3151,7.3811
31-08-20_17:14,USD,7.3151,7.3811
31-08-20_17:14,USD,7.3132,7.3792
31-08-20_17:15,USD,7.3132,7.3792
31-08-20_17:15,USD,7.3132,7.3792
31-08-20_17:16,USD,7.3132,7.3792
31-08-20_17:16,USD,7.3134,7.3794
31-08-20_17:17,USD,7.3134,7.3794
31-08-20_17:17,USD,7.3135,7.3795
31-08-20_17:18,USD,7.3147,7.3807
31-08-20_17:18,USD,7.3147,7.3807
31-08-20_17:19,USD,7.3141,7.3801
31-08-20_17:19,USD,7.3141,7.3801
31-08-20_17:20,USD,7.3143,7.3803
31-08-20_17:20,USD,7.3143,7.3803
31-08-20_17:21,USD,7.3146,7.3806
31-08-20_17:21,USD,7.3146,7.3806
31-08-20_17:22,USD,7.3146,7.3806
31-08-20_17:22,USD,7.3146,7.3806
31-08-20_17:23,USD,7.3154,7.3814
31-08-20_17:23,USD,7.3154,7.3814
31-08-20_17:24,USD,7.316,7.382
31-08-20_17:24,USD,7.316,7.382
31-08-20_17:25,USD,7.3169,7.3829
31-08-20_17:26,USD,7.3169,7.3829
31-08-20_17:26,USD,7.3185,7.3845
31-08-20_17:27,USD,7.3185,7.3845
31-08-20_17:27,USD,7.3184,7.3844
31-08-20_17:28,USD,7.3184,7.3844
31-08-20_17:28,USD,7.3181,7.3841
31-08-20_17:29,USD,7.3181,7.3841
31-08-20_17:29,USD,7.3181,7.3841
31-08-20_17:30,USD,7.3181,7.3841
31-08-20_17:30,USD,7.318,7.384
31-08-20_17:31,USD,7.318,7.384
31-08-20_17:31,USD,7.321,7.3871
31-08-20_17:32,USD,7.321,7.3871
31-08-20_17:32,USD,7.3211,7.3872
31-08-20_17:33,USD,7.3211,7.3872
31-08-20_17:33,USD,7.321,7.3871
31-08-20_17:34,USD,7.321,7.3871
31-08-20_17:34,USD,7.3218,7.388
31-08-20_17:35,USD,7.3218,7.388
31-08-20_17:35,USD,7.3223,7.3885
31-08-20_17:36,USD,7.3223,7.3885
31-08-20_17:36,USD,7.3223,7.3885
31-08-20_17:37,USD,7.3223,7.3885
31-08-20_17:37,USD,7.3223,7.3885
31-08-20_17:38,USD,7.3211,7.3872
31-08-20_17:38,USD,7.3211,7.3872
31-08-20_17:39,USD,7.3211,7.3872
31-08-20_17:39,USD,7.3211,7.3872
31-08-20_17:40,USD,7.3211,7.3872
31-08-20_17:40,USD,7.3211,7.3872
31-08-20_17:41,USD,7.3211,7.3872
31-08-20_17:41,USD,7.3211,7.3872
31-08-20_17:42,USD,7.3214,7.3875
31-08-20_17:43,USD,7.3214,7.3875
31-08-20_17:43,USD,7.3214,7.3876
31-08-20_17:44,USD,7.3214,7.3876
31-08-20_17:44,USD,7.3212,7.3873
31-08-20_17:45,USD,7.3212,7.3873
31-08-20_17:45,USD,7.3213,7.3874
31-08-20_17:46,USD,7.3213,7.3874
31-08-20_17:46,USD,7.3213,7.3874
31-08-20_17:47,USD,7.3213,7.3874
31-08-20_17:47,USD,7.3216,7.3878
31-08-20_17:48,USD,7.3216,7.3878
31-08-20_17:48,USD,7.3222,7.3884
31-08-20_17:49,USD,7.3222,7.3884
31-08-20_17:49,USD,7.3222,7.3884
31-08-20_17:50,USD,7.3222,7.3884
31-08-20_17:50,USD,7.3227,7.3889
31-08-20_17:51,USD,7.3227,7.3889
31-08-20_17:51,USD,7.3222,7.3884
31-08-20_17:52,USD,7.3222,7.3884
31-08-20_17:52,USD,7.3243,7.3905
31-08-20_17:53,USD,7.3243,7.3905
31-08-20_17:53,USD,7.326,7.3922
31-08-20_17:54,USD,7.326,7.3922
31-08-20_17:54,USD,7.327,7.3932
31-08-20_17:55,USD,7.327,7.3932
31-08-20_17:55,USD,7.326,7.3922
31-08-20_17:56,USD,7.326,7.3922
31-08-20_17:56,USD,7.3271,7.3933
31-08-20_17:57,USD,7.3318,7.398
31-08-20_17:57,USD,7.3318,7.398
31-08-20_17:58,USD,7.3318,7.398
31-08-20_17:58,USD,7.2926,7.435
31-08-20_17:59,USD,7.1957,7.5372
01-09-20_09:00,USD,7.3098,7.3758
01-09-20_09:00,USD,7.3094,7.3754
01-09-20_09:01,USD,7.3094,7.3754
01-09-20_09:01,USD,7.3088,7.3748
01-09-20_09:02,USD,7.3088,7.3748
01-09-20_09:02,USD,7.3089,7.3749
01-09-20_09:03,USD,7.3089,7.3749
01-09-20_09:03,USD,7.3095,7.3755
01-09-20_09:04,USD,7.3095,7.3755
01-09-20_09:04,USD,7.3094,7.3754
01-09-20_09:05,USD,7.3094,7.3754
01-09-20_09:05,USD,7.308,7.374
01-09-20_09:06,USD,7.308,7.374
01-09-20_09:06,USD,7.3114,7.3774
01-09-20_09:07,USD,7.3114,7.3774
01-09-20_09:07,USD,7.312,7.378
01-09-20_09:08,USD,7.312,7.378
01-09-20_09:08,USD,7.3109,7.3769
01-09-20_09:09,USD,7.3109,7.3769
01-09-20_09:09,USD,7.3114,7.3774
01-09-20_09:10,USD,7.3114,7.3774
01-09-20_09:11,USD,7.311,7.377
01-09-20_09:11,USD,7.311,7.377
01-09-20_09:12,USD,7.3111,7.3771
01-09-20_09:12,USD,7.3111,7.3771
01-09-20_09:13,USD,7.3113,7.3773
01-09-20_09:13,USD,7.3113,7.3773
01-09-20_09:14,USD,7.3085,7.3745
01-09-20_09:14,USD,7.3085,7.3745
01-09-20_09:15,USD,7.3132,7.3792
01-09-20_09:15,USD,7.3132,7.3792
01-09-20_09:16,USD,7.3126,7.3786
01-09-20_09:16,USD,7.3126,7.3786
01-09-20_09:17,USD,7.3124,7.3784
01-09-20_09:17,USD,7.3124,7.3784
01-09-20_09:18,USD,7.3158,7.3818
01-09-20_09:18,USD,7.3158,7.3818
01-09-20_09:19,USD,7.3135,7.3795
01-09-20_09:19,USD,7.3135,7.3795
01-09-20_09:20,USD,7.3103,7.3763
01-09-20_09:20,USD,7.3103,7.3763
01-09-20_09:21,USD,7.3103,7.3763
01-09-20_09:21,USD,7.3113,7.3773
01-09-20_09:22,USD,7.3106,7.3766
01-09-20_09:22,USD,7.3106,7.3766
01-09-20_09:23,USD,7.3106,7.3766
01-09-20_09:23,USD,7.3106,7.3766
01-09-20_09:24,USD,7.3106,7.3766
01-09-20_09:24,USD,7.3106,7.3766
01-09-20_09:25,USD,7.3106,7.3766
01-09-20_09:25,USD,7.3106,7.3766
01-09-20_09:26,USD,7.3105,7.3765
01-09-20_09:26,USD,7.3105,7.3765
01-09-20_09:27,USD,7.3104,7.3764
01-09-20_09:27,USD,7.3104,7.3764
01-09-20_09:28,USD,7.3104,7.3764
01-09-20_09:28,USD,7.3104,7.3764
01-09-20_09:29,USD,7.3098,7.3758
01-09-20_09:29,USD,7.3098,7.3758
01-09-20_09:30,USD,7.3096,7.3756
01-09-20_09:30,USD,7.3096,7.3756
01-09-20_09:31,USD,7.3096,7.3756
01-09-20_09:31,USD,7.3096,7.3756
01-09-20_09:32,USD,7.3106,7.3766
01-09-20_09:32,USD,7.3106,7.3766
01-09-20_09:33,USD,7.3161,7.3821
01-09-20_09:33,USD,7.3161,7.3821
01-09-20_09:34,USD,7.3143,7.3803
01-09-20_09:34,USD,7.3143,7.3803
01-09-20_09:35,USD,7.3152,7.3812
01-09-20_09:35,USD,7.3143,7.3803
01-09-20_09:36,USD,7.3143,7.3803
01-09-20_09:36,USD,7.314,7.38
01-09-20_09:37,USD,7.314,7.38
01-09-20_09:37,USD,7.314,7.38
01-09-20_09:38,USD,7.314,7.38
01-09-20_09:38,USD,7.3156,7.3816
01-09-20_09:39,USD,7.3156,7.3816
01-09-20_09:39,USD,7.3181,7.3841
01-09-20_09:40,USD,7.3181,7.3841
01-09-20_09:40,USD,7.3182,7.3842
01-09-20_09:41,USD,7.3182,7.3842
01-09-20_09:41,USD,7.3175,7.3835
01-09-20_09:42,USD,7.3175,7.3835
01-09-20_09:42,USD,7.3226,7.3888
01-09-20_09:43,USD,7.3226,7.3888
01-09-20_09:43,USD,7.3246,7.3908
01-09-20_09:44,USD,7.3246,7.3908
01-09-20_09:44,USD,7.3243,7.3905
01-09-20_09:45,USD,7.3243,7.3905
01-09-20_09:45,USD,7.3243,7.3905
01-09-20_09:46,USD,7.3243,7.3905
01-09-20_09:46,USD,7.3264,7.3926
01-09-20_09:47,USD,7.3264,7.3926
01-09-20_09:47,USD,7.325,7.3912
01-09-20_09:48,USD,7.325,7.3912
01-09-20_09:48,USD,7.329,7.3952
01-09-20_09:49,USD,7.329,7.3952
01-09-20_09:49,USD,7.3291,7.3953
01-09-20_09:50,USD,7.3291,7.3953
01-09-20_09:50,USD,7.327,7.3932
01-09-20_09:51,USD,7.327,7.3932
01-09-20_09:51,USD,7.3267,7.3929
01-09-20_09:52,USD,7.3267,7.3929
01-09-20_09:53,USD,7.328,7.3942
01-09-20_09:53,USD,7.328,7.3942
01-09-20_09:54,USD,7.328,7.3942
01-09-20_09:54,USD,7.328,7.3942
01-09-20_09:55,USD,7.328,7.3942
01-09-20_09:55,USD,7.328,7.3942
01-09-20_09:56,USD,7.3287,7.3949
01-09-20_09:56,USD,7.3287,7.3949
01-09-20_09:57,USD,7.3316,7.3978
01-09-20_09:57,USD,7.3316,7.3978
01-09-20_09:58,USD,7.329,7.3952
01-09-20_09:58,USD,7.329,7.3952
01-09-20_09:59,USD,7.332,7.3982
01-09-20_09:59,USD,7.332,7.3982
01-09-20_10:00,USD,7.3337,7.3999
01-09-20_10:00,USD,7.3337,7.3999
01-09-20_10:01,USD,7.3325,7.3987
01-09-20_10:01,USD,7.3325,7.3987
01-09-20_10:02,USD,7.3338,7.4
01-09-20_10:02,USD,7.3338,7.4
01-09-20_10:03,USD,7.332,7.3982
01-09-20_10:03,USD,7.332,7.3982
01-09-20_10:04,USD,7.3334,7.3996
01-09-20_10:04,USD,7.3334,7.3996
01-09-20_10:05,USD,7.3335,7.3997
01-09-20_10:05,USD,7.3335,7.3997
01-09-20_10:06,USD,7.3365,7.4027
01-09-20_10:06,USD,7.3365,7.4027
01-09-20_10:07,USD,7.3336,7.3998
01-09-20_10:07,USD,7.3336,7.3998
01-09-20_10:08,USD,7.3346,7.4008
01-09-20_10:08,USD,7.3346,7.4008
01-09-20_10:09,USD,7.3354,7.4016
01-09-20_10:09,USD,7.3354,7.4016
01-09-20_10:10,USD,7.3351,7.4013
01-09-20_10:10,USD,7.3351,7.4013
01-09-20_10:11,USD,7.3348,7.401
01-09-20_10:11,USD,7.3348,7.401
01-09-20_10:12,USD,7.3346,7.4008
01-09-20_10:12,USD,7.3346,7.4008
01-09-20_10:13,USD,7.3346,7.4008
01-09-20_10:13,USD,7.3346,7.4008
01-09-20_10:14,USD,7.3331,7.3993
01-09-20_10:14,USD,7.3331,7.3993
01-09-20_10:15,USD,7.3334,7.3996
01-09-20_10:15,USD,7.3334,7.3996
01-09-20_10:16,USD,7.3325,7.3987
01-09-20_10:16,USD,7.3325,7.3987
01-09-20_10:17,USD,7.333,7.3992
01-09-20_10:17,USD,7.333,7.3992
01-09-20_10:18,USD,7.3335,7.3997
01-09-20_10:18,USD,7.3335,7.3997
01-09-20_10:19,USD,7.3339,7.4001
01-09-20_10:19,USD,7.3339,7.4001
01-09-20_10:20,USD,7.3346,7.4008
01-09-20_10:20,USD,7.3346,7.4008
01-09-20_10:21,USD,7.3349,7.4011
01-09-20_10:21,USD,7.3349,7.4011
01-09-20_10:22,USD,7.335,7.4012
01-09-20_10:22,USD,7.335,7.4012
01-09-20_10:23,USD,7.3349,7.4011
01-09-20_10:23,USD,7.3349,7.4011
01-09-20_10:24,USD,7.334,7.4002
01-09-20_10:24,USD,7.334,7.4002
01-09-20_10:25,USD,7.3341,7.4003
01-09-20_10:25,USD,7.3341,7.4003
01-09-20_10:26,USD,7.3336,7.3998
01-09-20_10:26,USD,7.3331,7.3993
01-09-20_10:27,USD,7.3331,7.3993
01-09-20_10:27,USD,7.3329,7.3991
